id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,number_of_reviews_ltm,number_of_reviews,price,availability_365,minimum_nights,room_type,last_review,reviews_per_month,calculated_host_listings_count,,license
5.76E+17,Lovely Apartment with Backyard near NYC Transit,51756472,Michael,,Ward D (councilmember Michael Yun),40.74521,-74.02993,0,0,232,13,1,Entire home/apt,,,54,,
5.76E+17,Location is everything! Spacious and private.,266767755,Thomas,,Ward E (councilmember James Solomon),40.73989,-74.00542,17,17,977,194,2,Entire home/apt,6/3/2022,6.07,1,,
5.77E+17,Beautiful 3 Bed/ 1 Bath Apt- Minutes to PATH/NYC,319005137,Robert,,Ward C (councilmember Richard Boggiano),40.72945,-74.05711,10,10,270,187,3,Entire home/apt,6/13/2022,3.45,28,,
5.77E+17,MODERN 2BR/2BA + OFFICE WITH WASHER/DRYER,448326434,Boomerang,,Ward E (councilmember James Solomon),40.70836,-74.00673,0,0,300,206,30,Entire home/apt,,,18,,
5.77E+17,Lovely 1bd Hoboken apt 10 mins from path w/garage,32695455,Alaina,,Ward E (councilmember James Solomon),40.73694,-74.03736,0,0,140,306,30,Entire home/apt,,,1,,
5.77E+17,Downtown NYC 1 BD/1.5 BA w W/D in unit,448326434,Boomerang,,Ward E (councilmember James Solomon),40.70835,-74.00852,2,2,290,306,30,Entire home/apt,3/16/2022,0.65,18,,
5.78E+17,!! ✨ Guest Room with 1 King Bed at Hyatt House Jersey City + Complimentary Breakfast Buffet!,441370098,Hyatt House,,Ward E (councilmember James Solomon),40.71489,-74.03441,76,76,254,42,1,Entire home/apt,6/6/2022,23.51,2,,
5.78E+17,1 BD/1.5 BA apartment in Financial District,448326434,Boomerang,,Ward E (councilmember James Solomon),40.71037,-74.00729,3,3,290,234,30,Entire home/apt,5/28/2022,0.98,18,,
5.78E+17,Lovely sunny two bedroom condo,14902860,Velma,,Ward D (councilmember Michael Yun),40.75371,-74.04387,1,1,155,292,30,Entire home/apt,4/17/2022,0.5,4,,
5.78E+17,Lovely Bedroom with private Bathroom and Terracce!,4991325,Nurlygul,,Ward E (councilmember James Solomon),40.70804,-74.00704,7,7,148,10,3,Private room,6/11/2022,2.76,1,,
5.78E+17,Lovely 1 Bedroom Apartment close to NYC,302193110,Gonza,,Ward D (councilmember Michael Yun),40.76723,-74.03417,7,7,107,222,4,Entire home/apt,5/27/2022,2.59,2,,
5.79E+17,Fantastic stay for 4 – Heart of Hoboken!,65890154,Anthony,,Ward D (councilmember Michael Yun),40.74464,-74.02816,2,2,318,309,1,Entire home/apt,5/22/2022,1.62,3,,
5.79E+17,"Prime Tribeca 5,400 SQ Foot Triplex",370015531,Paul,,Ward E (councilmember James Solomon),40.71340353,-74.00898895,0,0,2500,181,85,Entire home/apt,,,1,,
5.80E+17,Luxurious and Spacious 3 Bedroom 2 Bathroom,350408858,Adi,,Ward E (councilmember James Solomon),40.72514,-74.00584,13,13,1200,302,2,Entire home/apt,5/29/2022,5.82,1,,
5.80E+17,luxury loft 12 mins from NWK Airport/Mins from NYC,169681417,Marie,,Ward A (councilmember Denise Ridley),40.67771,-74.10194,1,1,154,314,3,Entire home/apt,6/13/2022,1,1,,
5.80E+17,Upscale apartment home | 2BR in Jersey City,359229620,Casey,,Ward E (councilmember James Solomon),40.7338,-74.04425,0,0,261,365,30,Entire home/apt,,,66,,
5.80E+17,Jersey City to 42'ST world trade Times squar NY,307056262,Benjamin,,Ward C (councilmember Richard Boggiano),40.7398,-74.0537,10,10,88,317,1,Private room,6/5/2022,4.92,2,,
5.80E+17,Lovely 1 Bedroom Suite near NEW YORK,4920221,UBliss,,Ward C (councilmember Richard Boggiano),40.73554,-74.06233,2,2,168,336,2,Entire home/apt,6/4/2022,2,9,,
5.80E+17,Unique Film/Photo Loft Space 15 mins from NYC,372080396,Ryan,,Ward B (councilmember Mira Prinz-Arey),40.71469,-74.09034,1,1,850,364,1,Entire home/apt,5/28/2022,1,1,,
5.81E+17,★Cozy ★Prvt★3B2B★8Guest★Parking★Mins NYC✔PATH✔EWR,441251868,Hina,,Ward C (councilmember Richard Boggiano),40.73088,-74.06936,6,6,325,305,1,Entire home/apt,6/13/2022,2.31,2,,
5.81E+17,GORGEOUS 2 BR/2 BA APARTMENT,448326434,Boomerang,,Ward E (councilmember James Solomon),40.70832,-74.00883,1,1,280,282,30,Entire home/apt,3/15/2022,0.32,18,,
5.81E+17,Inclusive Stay | Minutes from NYC,400232402,Arianna,,Ward A (councilmember Denise Ridley),40.67727,-74.10104,14,14,268,165,1,Entire home/apt,5/30/2022,4.83,1,,
5.81E+17,Private Quiet BR Bus 2 NYC Journal SQ PATH Laundry,33164249,Kevin & David,,Ward D (councilmember Michael Yun),40.74542,-74.06082,0,0,40,347,28,Private room,,,22,,
5.81E+17,Private Quiet BR Bus 2 NYC Journal SQ PATH Laundry,33164249,Kevin & David,,Ward D (councilmember Michael Yun),40.74663,-74.06067,0,0,39,313,28,Private room,,,22,,
5.81E+17,Master BR Private Bathroom Bus NYC Journal SQ PATH,33164249,Kevin & David,,Ward D (councilmember Michael Yun),40.74675,-74.06075,1,1,50,282,28,Private room,3/22/2022,0.35,22,,
5.81E+17,"*FREE PARKING* King Beds near EWR&NYC, Sleeps 11",449238648,T,,Ward A (councilmember Denise Ridley),40.69081,-74.1053,4,4,309,148,3,Entire home/apt,5/24/2022,2.55,2,,
5.83E+17,"Tasteful Tribeca 1BR w/ Gym & Elevator, walk to FiDi, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.71493811,-74.0069789,0,0,656,0,31,Entire home/apt,,,91,,
5.83E+17,"Hip Jersey City 2BR w/ W/D & Doorman, free shuttle to PATH, by Blueground",107434423,Blueground,,Ward D (councilmember Michael Yun),40.7404691,-74.043954,0,0,526,347,31,Entire home/apt,,,91,,
5.83E+17,Upscale apartment home | 2BR in Jersey City,359229620,Casey,,Ward E (councilmember James Solomon),40.73494,-74.04337,0,0,331,365,30,Entire home/apt,,,66,,
5.83E+17,Stunning 1 BD/1 BA apartment in Manhattan with W/D,448326434,Boomerang,,Ward E (councilmember James Solomon),40.70986,-74.00718,0,0,333,300,30,Entire home/apt,,,18,,
5.84E+17,Financial District 1 BD/1 BA with W/D in unit,448326434,Boomerang,,Ward E (councilmember James Solomon),40.70838,-74.00817,0,0,350,315,30,Entire home/apt,,,18,,
5.84E+17,"2 BD/2 BA apartment in Manhattan, Gym, Rooftop",448326434,Boomerang,,Ward E (councilmember James Solomon),40.70853,-74.00686,0,0,300,304,30,Entire home/apt,,,18,,
5.85E+17,Amazing 1 Bedroom / 1 Bath - IDEAL Commute to NYC!,319005137,Robert,,Ward C (councilmember Richard Boggiano),40.73177,-74.05997,2,2,110,0,3,Entire home/apt,4/8/2022,0.76,28,,
5.86E+17,❤️ of DT Hidden Gem 2BD/1BA APT on Wall St,242954940,Daniela,,Ward F (councilmember Jermaine D. Robinson),40.70365,-74.0101,9,9,397,318,1,Entire home/apt,6/3/2022,3.97,1,,
5.86E+17,Basement suit close to transportation and NYC,35118978,Cyaline,,Ward F (councilmember Jermaine D. Robinson),40.71086,-74.0726,0,0,52,335,28,Entire home/apt,,,4,,
5.87E+17,Modern Luxury Riverside Apt. w/NYC Skyline Views!,369976286,Giovanna,,Ward D (councilmember Michael Yun),40.75969,-74.02571,2,2,100,4,3,Entire home/apt,6/12/2022,2,1,,
5.87E+17,"Stunning West Village 1BR w/ Elevator & W/D, near subway, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.73662587,-74.00512993,0,0,577,92,31,Entire home/apt,,,91,,
5.88E+17,Incredible 1 bedroom in the <3 of the west village,29859280,Denise,,Ward E (councilmember James Solomon),40.73355,-74.00301,1,1,457,36,1,Entire home/apt,4/17/2022,0.5,1,,
5.88E+17,Sunny Room in Jersey City!! Longterm Stay!!,274604030,Mario,,Ward D (councilmember Michael Yun),40.75588,-74.04832,0,0,38,61,29,Private room,,,10,,
5.88E+17,Cerca de  Manhattan,302598298,Jackie,,Ward D (councilmember Michael Yun),40.76321,-74.03358,6,6,53,47,1,Private room,5/24/2022,2.22,2,,
5.89E+17,Lovely Private Garden Apartment Minutes From NYC !,63211162,Marcos & Emi,,Ward D (councilmember Michael Yun),40.75447,-74.0486,6,6,115,273,1,Entire home/apt,6/3/2022,5.62,1,,
5.90E+17,310 van horne,451127792,Woods,,Ward F (councilmember Jermaine D. Robinson),40.71434,-74.0602,0,0,285,364,29,Entire home/apt,,,1,,
5.91E+17,Modern 3 BR Apt in Financial District with W/D,2867137,Avi,,Ward F (councilmember Jermaine D. Robinson),40.70405,-74.00802,0,0,270,288,30,Entire home/apt,,,4,,
5.91E+17,"Vibrant 1 bedroom apartment, 20 minutes from NYC",43179626,Natalia,,Ward A (councilmember Denise Ridley),40.68253,-74.10446,8,8,110,258,1,Entire home/apt,6/8/2022,5.71,1,,
5.92E+17,Modern Jersey City High Rise 2 stops to Manhattan!,446093382,Erin,,Ward C (councilmember Richard Boggiano),40.73371,-74.06126,0,0,110,44,30,Entire home/apt,,,1,,
5.92E+17,Stylish 2 BD/2BA apartment with W/D in unit,448326434,Boomerang,,Ward E (councilmember James Solomon),40.70844,-74.00701,0,0,400,306,30,Entire home/apt,,,18,,
5.92E+17,Freshly renovated 2BD/1.5BA apartment in Downtown,448326434,Boomerang,,Ward E (councilmember James Solomon),40.7099,-74.00907,0,0,400,301,30,Entire home/apt,,,18,,
5.92E+17,"Financial District 1 BD/1.5 BA Apt, Gym, Rooftop",448326434,Boomerang,,Ward E (councilmember James Solomon),40.70863,-74.00678,1,1,290,307,30,Entire home/apt,5/31/2022,1,18,,
5.92E+17,Clean cozy 2 BD/1.5 BA apartment NYC. W/D in unit,448326434,Boomerang,,Ward E (councilmember James Solomon),40.7082,-74.00855,0,0,400,304,30,Entire home/apt,,,18,,
5.92E+17,"NYC & river views, 2 bedroom apt in Jersey city",52442420,Ridhhisha,,Ward E (councilmember James Solomon),40.72327,-74.03801,1,1,190,102,5,Entire home/apt,4/23/2022,0.56,1,,
5.92E+17,Hoboken Modern Studio in a Prime Location,35422856,Maya,,Ward D (councilmember Michael Yun),40.74772,-74.03235,5,5,149,73,3,Entire home/apt,6/6/2022,2.03,1,,
5.93E+17,Close to Airport & 30 Minutes to NYC,52899000,Yao,,Ward A (councilmember Denise Ridley),40.679752,-74.101257,3,3,122,363,1,Entire home/apt,5/30/2022,2.14,1,,
5.93E+17,Narnia of the West Village,23219783,Rob,,Ward E (councilmember James Solomon),40.73022,-74.00291,6,6,434,56,7,Entire home/apt,6/12/2022,2.73,1,,
5.93E+17,"2 BD/2 BA apt in Financial District. Gym, Rooftop.",407304997,Boomerang,,Ward E (councilmember James Solomon),40.7083,-74.00874,0,0,400,306,30,Entire home/apt,,,18,,
5.93E+17,Freshly renovated 2 BD/1.5 BA apart in Manhattan,407304997,Boomerang,,Ward E (councilmember James Solomon),40.71015,-74.007,0,0,344,301,30,Entire home/apt,,,18,,
5.94E+17,Upscale 2-Bedroom in Hoboken,22541573,Ken,,Ward E (councilmember James Solomon),40.7412,-74.02651,0,0,315,359,30,Entire home/apt,,,16,,
5.94E+17,KingSuite♣Sleep6♣Park FREE Driveway★NYC★EWR★Cruise,427574185,Jennie And Erwin,,Ward A (councilmember Denise Ridley),40.68973,-74.09723,2,2,235,159,1,Entire home/apt,5/27/2022,0.87,2,,STR21-00042
5.94E+17,Lincoln Park botanical garden 🏳️‍🌈🎮🍃,297719369,Dani,,Ward B (councilmember Mira Prinz-Arey),40.72153,-74.08708,0,0,36,306,28,Private room,,,1,,
5.95E+17,★Spacious 3B2B ★10Guest★Parking★Mins NYC★Path✔EWR,427590263,Faiza,,Ward C (councilmember Richard Boggiano),40.73179,-74.06825,14,14,308,305,1,Entire home/apt,6/3/2022,5.92,2,,
5.95E+17,Cozy Condo2,380795363,Christabella,,Ward B (councilmember Mira Prinz-Arey),40.721272,-74.087761,1,1,144,85,2,Entire home/apt,5/2/2022,0.67,2,,
5.96E+17,Spacious Tribeca 1bd near water!,961809,Lawrence,,Ward E (councilmember James Solomon),40.71681,-74.01145,2,2,334,18,2,Entire home/apt,5/22/2022,1.36,1,,
5.96E+17,Lovely 1 Bedroom Unit in McGinley Square,276331640,Michael,,Ward B (councilmember Mira Prinz-Arey),40.725,-74.07229,0,0,75,77,20,Entire home/apt,,,1,,
5.96E+17,Garden Apartment in Historic Row House,11767108,Tom,,Ward E (councilmember James Solomon),40.72584,-74.05021,0,0,72,273,28,Private room,,,1,,
5.96E+17,🌷Modern Apartment in the Heart of Hoboken!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74237,-74.03628,1,1,188,9,1,Entire home/apt,5/30/2022,1,54,,
5.96E+17,🌼Lovely  Hoboken Apartment with a Balcony!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74188,-74.03653,0,0,230,37,1,Entire home/apt,,,54,,
5.96E+17,🍁Spacious Apartment  in the Heart of Hoboken!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74348,-74.0362,0,0,198,5,1,Entire home/apt,,,54,,
5.97E+17,Huge Sunny Room-Jersey City-30mins to Manhattan,244200457,Paul,,Ward B (councilmember Mira Prinz-Arey),40.71912,-74.08651,0,0,44,338,29,Private room,,,3,,
5.97E+17,Stylish Apartment Minutes Away from the Subway!,51756472,Michael,,Ward E (councilmember James Solomon),40.7379,-74.03944,0,0,194,0,1,Entire home/apt,,,54,,
5.97E+17,Awesome Apartment With a Convenient City Commute!,51756472,Michael,,Ward E (councilmember James Solomon),40.73874,-74.04007,0,0,185,1,1,Entire home/apt,,,54,,
5.97E+17,Classy 2Bed/2Bath Apartment on Edge of Hoboken!,51756472,Michael,,Ward E (councilmember James Solomon),40.73784,-74.03966,0,0,185,0,1,Entire home/apt,,,54,,
5.97E+17,Magnificent 2Bed/2Bath in Hoboken!,51756472,Michael,,Ward E (councilmember James Solomon),40.73749,-74.03874,0,0,194,0,1,Entire home/apt,,,54,,
5.97E+17,Spacious 1 BD/1.5 BA apartment NYC. Gym. Rooftop,407304997,Boomerang,,Ward E (councilmember James Solomon),40.71007,-74.00731,0,0,290,306,30,Entire home/apt,,,18,,
5.97E+17,Gorgeous Sunny 2 Bedroom Flat 15 minutes to NYC,14902860,Velma,,Ward D (councilmember Michael Yun),40.76572,-74.03498,1,1,155,348,30,Entire home/apt,4/21/2022,0.54,4,,
5.98E+17,★Luxury High-rise rental with amazing view to NYC★,427781414,Boris,,Ward E (councilmember James Solomon),40.72779,-74.03087,6,6,180,173,3,Entire home/apt,5/27/2022,2.81,1,,
5.98E+17,A place of your own | 2 BR in North Bergen,359229620,Casey,,Ward D (councilmember Michael Yun),40.76673,-74.0451,0,0,219,365,30,Entire home/apt,,,66,,
5.98E+17,Upscale apartment home | 2BR in Jersey City,359229620,Casey,,Ward E (councilmember James Solomon),40.7339,-74.04361,0,0,294,365,30,Entire home/apt,,,66,,
5.98E+17,**Just Launched ** Charming 2B 1.5B W/ Backyard!,12219731,Keesha,,Ward C (councilmember Richard Boggiano),40.7397,-74.05119,3,3,205,49,2,Entire home/apt,5/18/2022,1.34,2,,
5.99E+17,Incredible Apartment with Awesome Amenities!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74631,-74.03803,0,0,245,0,1,Entire home/apt,,,54,,
5.99E+17,"Bright Hoboken 2BR w/ Gym, Pool & Shuttle, near waterfront, by Blueground",107434423,Blueground,,Ward D (councilmember Michael Yun),40.747784,-74.0368884,0,0,370,303,31,Entire home/apt,,,91,,
5.99E+17,Luxury Modern Penthouse Smart Home 2bed/2bath.,450009641,Sebastien,,Ward E (councilmember James Solomon),40.71687,-74.04493,12,12,434,232,1,Entire home/apt,6/13/2022,5.37,1,,
5.99E+17,*UniQue~3Bdr*HearT-of-JC*1m-PaTH*5m-NY/*20m-Mdtn!,106569357,V.I.,,Ward E (councilmember James Solomon),40.71848,-74.04383,0,0,287,270,90,Entire home/apt,,,3,,
6.00E+17,Pristine 2 Bed/2 Bath in a Luxury Complex!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74832,-74.03889,0,0,245,0,1,Entire home/apt,,,54,,
6.00E+17,Luxurious 2 Bed/2 Bath in a high-rise building!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74849,-74.03835,0,0,245,0,1,Entire home/apt,,,54,,
6.01E+17,Lovely 1-Bedroom Rental Unit with Free Parking,345833628,Kamila,,Ward F (councilmember Jermaine D. Robinson),40.71934,-74.06684,0,0,70,287,5,Private room,,,1,,
6.02E+17,"Duplex SOHO 3 bedroom $10mil PH,Private Rooftop",89483556,Ralph,,Ward E (councilmember James Solomon),40.72360858,-74.00231188,0,0,2171,172,3,Entire home/apt,,,1,,
6.03E+17,"Dreamy Hoboken 1BR w/ Elevator, Gym, Terrace & Courtyard, by Blueground",107434423,Blueground,,Ward D (councilmember Michael Yun),40.7432921,-74.0394226,0,0,279,319,31,Entire home/apt,,,91,,
6.03E+17,Luxury Spectacular City Views,28720717,Albert,,Ward E (councilmember James Solomon),40.709221,-74.013756,0,0,799,364,30,Entire home/apt,,,1,,
6.04E+17,Prv Room with Patio and 1.5 Bath For creatives!,12219731,Keesha,,Ward C (councilmember Richard Boggiano),40.7405,-74.05116,3,3,84,356,1,Private room,5/23/2022,1.5,2,,
6.04E+17,"Sunny, spacious studio in iconic Frank Gehry tower",272430,San,,Ward E (councilmember James Solomon),40.70997178,-74.00455546,1,1,322,81,4,Entire home/apt,6/12/2022,1,1,,
6.04E+17,CONTACT HOST BEFORE BOOKING!b6,15625009,Anders,,Ward C (councilmember Richard Boggiano),40.73164,-74.05508,0,0,45,335,30,Private room,,,10,,
6.04E+17,NEW! Cozy Hoboken Condo ~ 4 Mi to NYC Attractions!,121680792,Evolve,,Ward E (councilmember James Solomon),40.73901,-74.03516,3,3,133,331,2,Entire home/apt,6/5/2022,3,3,,
6.05E+17,Garden Suite -  Apartment in Hoboken,54344200,Juan,,Ward D (councilmember Michael Yun),40.75098,-74.02856,1,1,168,276,3,Entire home/apt,6/6/2022,1,1,,
6.05E+17,Cozy apartment for you | 2BR in Jersey City,359229620,Casey,,Ward C (councilmember Richard Boggiano),40.73433,-74.06469,0,0,263,365,30,Entire home/apt,,,66,,
6.05E+17,In the heart of the West Village Apt Lrg 1-bedroom,454293452,Margaret,,Ward E (councilmember James Solomon),40.73458,-74.00362,0,0,225,316,30,Entire home/apt,,,1,,
6.05E+17,Luxury modern condo sleeps 3,442527965,Ali,,Ward F (councilmember Jermaine D. Robinson),40.70522886,-74.0074926,1,1,158,10,3,Entire home/apt,6/9/2022,1,1,,
6.06E+17,"Amazing 2 BD/1.5 BA apartment with Gym, Rooftop",407304997,Boomerang,,Ward E (councilmember James Solomon),40.70885674,-74.00883525,0,0,320,303,30,Entire home/apt,,,18,,
6.06E+17,ChillHouse Sun Filled 2BR Retreat Minutes to NYC,131819301,Loyda,,Ward D (councilmember Michael Yun),40.74211,-74.04016,1,1,326,341,1,Entire home/apt,6/14/2022,1,2,,
6.06E+17,Full service modern apt. Sleeps 4.  Prime loc.,454491599,Nicholas,,Ward D (councilmember Michael Yun),40.742878,-74.029884,10,10,203,309,1,Entire home/apt,6/5/2022,6.38,1,,
6.07E+17,Shared Spacious Modern Apartment,439289821,Mel,,Ward E (councilmember James Solomon),40.70788916,-74.00381719,2,2,151,315,1,Shared room,6/5/2022,1.67,3,,
6.07E+17,Spectacular 2-bed 2-bath unit with Manhattan views,46154144,Deepak,,Ward C (councilmember Richard Boggiano),40.73909,-74.04203,0,0,289,285,5,Entire home/apt,,,1,,
6.09E+17,Stunning 3 BR in the heart of SoHo.,364324549,Malak,,Ward E (councilmember James Solomon),40.72328833,-74.00176405,0,0,1456,85,3,Entire home/apt,,,1,,
6.09E+17,2 Bedrooms and 1  Bath Victorian for 4+ Adults,368709041,Michael,,Ward C (councilmember Richard Boggiano),40.72911,-74.0564,0,0,130,17,3,Private room,,,1,,
6.09E+17,BEAUTIFUL 1-BEDROOM IN HEART OF TRIBECA - NYC,34231478,Josh,,Ward E (councilmember James Solomon),40.7131922,-74.0091495,7,7,353,254,1,Entire home/apt,6/12/2022,4.38,1,,
6.09E+17,Modern & Cozy 1 bedroom apartment,385289018,Kimberly,,Ward B (councilmember Mira Prinz-Arey),40.71377,-74.08507,3,3,199,109,2,Entire home/apt,5/24/2022,3,1,,
6.09E+17,Lovely 1 bedroom unit with Manhattan Skyline Viewa,129487086,Ray,,Ward D (councilmember Michael Yun),40.7532,-74.02484,0,0,290,365,7,Entire home/apt,,,1,,
6.10E+17,Simon's Urban Oasis,31549697,Andre,,Ward F (councilmember Jermaine D. Robinson),40.71214,-74.07262,6,6,250,348,2,Entire home/apt,6/8/2022,3.91,1,,
6.10E+17,118 Magnolia Ave 7B,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73036,-74.0599,1,1,122,306,1,Private room,5/1/2022,0.65,18,,
6.10E+17,"Charming Full Floor, 3 bdrms, Heart of the Village",4129805,Evelyn,,Ward E (councilmember James Solomon),40.73137884,-74.00234883,0,0,300,38,2,Entire home/apt,,,6,,
6.11E+17,Cozy one bedroom in JC 20 minutes from Manhttan!,113076142,Diddy,,Ward C (councilmember Richard Boggiano),40.73022,-74.06907,0,0,75,43,21,Entire home/apt,,,1,,
6.12E+17,Modern Luxe 1 BR l Wifi,304484565,Ana,,Ward B (councilmember Mira Prinz-Arey),40.72886,-74.0782,4,4,92,294,1,Entire home/apt,6/12/2022,4,1,,
6.12E+17,Charming GreenwichVillage Apt-Exceptional location,114273205,Brittany,,Ward E (councilmember James Solomon),40.73133532,-74.00137946,1,1,265,210,3,Entire home/apt,6/1/2022,1,1,,
6.12E+17,Cozy 💫 One Bedroom With Parking On The Premises ☑️,443193849,Brenda,,Ward B (councilmember Mira Prinz-Arey),40.72034,-74.08345,4,4,107,328,2,Entire home/apt,6/9/2022,4,1,,
6.13E+17,Contemporary apt unit in dwntwn JC! 8 mins to NYC,21009089,Vanessa & Gil,,Ward E (councilmember James Solomon),40.72347,-74.04555,1,1,111,295,4,Entire home/apt,6/3/2022,1,4,,
6.13E+17,Charming 1BR - 15min to NYC,440264530,David,,Ward D (councilmember Michael Yun),40.73977,-74.03833,1,1,181,218,2,Entire home/apt,5/30/2022,1,1,,
6.13E+17,Private 1 bedroom right near NYU and Wash. Sq Park,387321606,Lauren,,Ward E (councilmember James Solomon),40.73315952,-74.00094402,6,6,315,79,1,Entire home/apt,6/12/2022,5.62,1,,
6.13E+17,"1-bedroom, Jersey City condo, 1-stop from NYC",19605425,Brian,,Ward E (councilmember James Solomon),40.73153,-74.03189,2,2,289,0,2,Entire home/apt,5/30/2022,1.87,1,,
